plantID,mother,father,type,generation,crossID,ancestors
F3.33.003,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.003
F3.33.004,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.004
F3.33.005,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.005
F3.33.006,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.006
F3.33.007,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.007
F3.33.008,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.008
F3.34.001,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.001
F3.34.002,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.002
F3.34.003,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.003
F3.34.004,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.004
F3.34.005,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.005
F3.34.006,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.006
F3.34.007,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.007
F3.34.008,F2.25.015,F2.25.015,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.015;F3.34.008
F3.35.001,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.001
F3.35.002,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.002
F3.35.003,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.003
F3.35.004,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.004
F3.35.005,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.005
F3.35.006,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.006
F3.35.007,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.007
F3.35.008,F2.25.018,F2.25.018,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.018;F3.35.008
F3.36.001,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.001
F3.36.002,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.002
F3.36.003,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.003
F3.36.004,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.004
F3.36.005,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.005
F3.36.006,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.006
F3.36.007,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.007
F3.36.008,F2.32.023,F2.32.023,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.023;F3.36.008
F3.37.001,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.001
F3.37.002,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.002
F3.37.003,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.003
F3.37.004,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.004
F3.37.005,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.005
F3.37.006,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.006
F3.37.007,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.007
F3.37.008,F2.32.019,F2.32.019,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.019;F3.37.008
F3.38.001,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.001
F3.38.002,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.002
F3.38.003,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.003
F3.38.004,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.004
F3.38.005,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.005
F3.38.006,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.006
F3.38.007,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.007
F3.38.008,F2.32.018,F2.32.018,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.018;F3.38.008
F3.39.001,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.001
F3.39.002,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.002
F3.39.003,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.003
F3.39.004,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.004
F3.39.005,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.005
F3.39.006,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.006
F3.39.007,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.007
F3.39.008,F2.32.017,F2.32.017,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.017;F3.39.008
F3.40.001,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.001
F3.40.002,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.002
F3.40.003,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.003
F3.40.004,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.004
F3.40.005,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.005
F3.40.006,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.006
F3.40.007,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.007
F3.40.008,F2.32.015,F2.32.015,F3,3,8249x6024,6024_5;8249_4;L2.4xL1.5-6;F2.32.015;F3.40.008
S3.01.001,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.001
S3.01.002,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.002
S3.01.003,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.003
S3.01.004,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.004
S3.01.005,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.005
S3.01.006,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.006
S3.01.007,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.007
S3.01.008,S2.01.006,S2.01.006,S3,3,6024,6024_5;L1.5_s1-4;S2.01.006;S3.01.008
S3.02.001,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.001
S3.02.002,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.002
S3.02.003,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.003
S3.02.004,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.004
S3.02.005,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.005
S3.02.006,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.006
S3.02.007,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.007
S3.02.008,S2.01.004,S2.01.004,S3,3,6024,6024_5;L1.5_s1-4;S2.01.004;S3.02.008
S3.03.001,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.001
S3.03.002,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.002
S3.03.003,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.003
S3.03.004,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.004
S3.03.005,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.005
S3.03.006,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.006
S3.03.007,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.007
S3.03.008,S2.01.002,S2.01.002,S3,3,6024,6024_5;L1.5_s1-4;S2.01.002;S3.03.008
S3.04.001,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.001
S3.04.002,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.002
S3.04.003,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.003
S3.04.004,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.004
S3.04.005,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.005
S3.04.006,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.006
S3.04.007,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.007
S3.04.008,S2.15.003,S2.15.003,S3,3,6184,6184_1;H2.1_s1-1;S2.15.003;S3.04.008
S3.05.001,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.001
S3.05.002,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.002
S3.05.003,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.003
S3.05.004,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.004
S3.05.005,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.005
S3.05.006,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.006
S3.05.007,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.007
S3.05.008,S2.15.001,S2.15.001,S3,3,6184,6184_1;H2.1_s1-1;S2.15.001;S3.05.008
S3.06.001,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.001
S3.06.002,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.002
S3.06.003,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.003
S3.06.004,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.004
S3.06.005,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.005
S3.06.006,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.006
S3.06.007,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.007
S3.06.008,S2.15.002,S2.15.002,S3,3,6184,6184_1;H2.1_s1-1;S2.15.002;S3.06.008
S3.07.001,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.001
S3.07.002,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.002
S3.07.003,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.003
S3.07.004,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.004
S3.07.005,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.005
S3.07.006,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.006
S3.07.007,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.007
S3.07.008,S2.14.003,S2.14.003,S3,3,8249,8249_4;L2.4_s1-1;S2.14.003;S3.07.008
S3.08.001,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.001
S3.08.002,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.002
S3.08.003,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.003
S3.08.004,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.004
S3.08.005,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.005
S3.08.006,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.006
S3.08.007,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.007
S3.08.008,S2.14.004,S2.14.004,S3,3,8249,8249_4;L2.4_s1-1;S2.14.004;S3.08.008
S3.09.001,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.001
S3.09.002,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.002
S3.09.003,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.003
S3.09.004,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.004
S3.09.005,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.005
S3.09.006,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.006
S3.09.007,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.007
S3.09.008,S2.14.002,S2.14.002,S3,3,8249,8249_4;L2.4_s1-1;S2.14.002;S3.09.008
